CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;TOTAL_FATURADO;VALOR_DEVOLVIDO
5;569158673;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.796.172/0001-23;A R DROGARIA LTDA;2464,28;
5;569158675;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;49.043.240/0001-62;SOL COMERCIO DE MEDICAMENTOS E DERMOCOSMETICOS LTDA;803,78;
5;569158676;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;48.858.833/0001-14;R D DA SILVA E SILVA LTDA;1925,63;
5;569158677;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.383.405/0001-75;FARMACIA MIX LTDA;1094,35;
5;569158680;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;15.251.322/0001-80;M DA C FELIX DINIZ;320,37;
5;569158681;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;08.946.414/0001-10;E R MENDES;381,21;
5;569158682;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;15.717.785/0001-95;M A DA S L FERREIRA;1478,93;
5;569158683;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;00.214.335/0001-02;R DE S COSTA REPRESENTACOES;920,58;
5;569158685;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.531.667/0001-86;JOSE CALIXTO VIEIRA DA SILVA;751,82;
5;569158686;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;51.590.579/0001-20;R C S PRAZERES;896,64;
5;569158687;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.153.307/0001-71;MARIA RITA DE ARAUJO ME;533,39;
5;569158688;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.250.449/0001-50;DROGA NOSSA LTDA;2445,57;
5;569158689;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.763.581/0001-62;E DO N VIANA ME;1670,94;
5;569158690;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.093.427/0001-07;E D REGO GUIDA;1329,52;
5;569158692;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;30.445.382/0001-28;PALLOMA S DA SILVA;558,15;
5;569158693;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;03.396.029/0001-22;LIBERTY ESTENIO DE S COELHO;1051,21;
5;569158694;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.503.136/0001-07;PAULO PACHECO SILVA;1975,77;
5;569158695;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;41.380.312/0001-55;DROGARIA GABRIELA LTDA;480,24;
5;569158696;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.210.659/0001-51;BRINGEL E ROCHA LTDA;968,93;
5;569158697;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;52.724.856/0001-03;M DA C T NOGUEIRA;1943,52;
5;569158698;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.509.596/0001-39;GE PRODUTOS FARMACEUTICOS LTDA;648,94;
5;569158699;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.066.210/0001-61;S R PIANCO LIMA DOS SANTOS;1605,15;
5;569158700;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;23.611.106/0001-27;MARIA DULCE ANGELIN DA SILVA;614,87;
5;569158701;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;40.696.009/0001-01;FARMACIA AVENIDA LTDA ;960,33;
5;569158702;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;05.061.308/0001-60;M DO L DE A F DE ANDRADE FARM. ;1509,49;
5;569158703;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.464.426/0001-45;E DE A LEITE- FARMACIA;855,52;
5;569158704;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;46.522.105/0001-01;C L DE OLIVEIRA LTDA;887,12;
5;569158705;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.061.434/0001-88;M S V DE ANDRADE E COMPANHIA LTDA;1498,78;
5;569158708;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.234.625/0001-43;G QUEIROZ MENDONCA;1218,25;
5;569158709;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.518.531/0001-12;DARIO DE M SIQUEIRA;507,19;
5;569158710;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;09.425.953/0001-76;M N DA SILVA ME;800,98;
5;569158711;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;57.980.913/0001-39;COMERCIO DE MEDICAMENTOS VIANA LTDA;400,66;
5;569158712;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;34.707.766/0001-22;E SILVA DELMONDES;524,58;
5;569158714;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.255.702/0001-81;A M M MAGALHAES COMERCIO DE PRODUTOS FARMACEUTICOS;3354,78;
5;569158715;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.315.853/0001-05;J R AMORIM RODRIGUES FARMACEUTICOS E COSMETICOS;3337,25;
5;569158716;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;34.348.372/0001-25;T V DA SILVA;3282,68;
5;569158717;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.954.949/0001-30;M M S BRITO DROGARIA E PERFUMARIA VITORIA LTDA;855,55;
5;569158718;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;49.590.374/0001-01;E BARROS DA SILVA;965,58;
5;569158719;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;36.377.591/0001-68;M I P DA SILVA COELHO;614,89;
5;569158720;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;48.123.015/0001-73;PONTO FARMA LTDA;1330,54;
5;569158721;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;44.371.758/0001-01;L K DE SA ROCHA;1228,89;
5;569158723;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.082.442/0001-90;H A DA SILVA ME;2534,29;
5;569158725;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;05.645.886/0001-44;V DA C FERREIRA;1034,02;
5;569158726;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.751.462/0001-60;R GOMES LIMA SILVA;1235,45;
5;569158727;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;51.133.034/0001-95;I PINHEIRO CASTRO LTDA;1895,36;
5;569158728;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;10.923.189/0001-48;MARIA A DE LIMA LTDA*;437,3;
5;569158729;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;26.778.145/0006-16;V S OLIVEIRA & CIA LTDA ME;374,26;
5;569158730;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.843.437/0001-52;J M D SILVA FARMACIA;3159,54;
5;569158731;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;50.254.165/0001-68;A K COMERCIO FARMACEUTICA LTDA;1167,14;
5;569158732;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;24.344.510/0001-44;C DE J ALENCAR;1471,25;
5;569158733;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;01.336.237/0001-00;M M S SANTOS ;730,18;
5;569158734;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;10.557.688/0001-69;I L P SOARES;2058,23;
5;569158735;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;69.379.824/0001-10;IRANILDO B DA SILVA ;5494,32;
5;569158736;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;63.406.243/0001-44;S C SODRE FERREIRA ME;2447,74;
5;569158737;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;21.497.723/0001-18;D S MENDONÇA ME;1677,46;
5;569158738;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.049.184/0001-00;MENDES E MACHADO LTDA;1106,6;
5;569158739;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;21.868.535/0001-59;M I S OLIVEIRA E CIA LTDA ;433,15;
5;569158740;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;08.768.240/0001-42;M DE F N DE ALMEIDA;469,87;
5;569158741;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;26.557.409/0001-05;A SOARES DA SILVA;629,3;
5;569158742;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.533.337/0001-06;OLIVEIRA & COELHO COMERCIO LTDA;342,0;
5;569158743;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.671.466/0003-60;DIOGO A CARVALHAL ME;1869,97;
5;569158744;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;41.469.453/0001-49;DROGARIA SANTA ROSA LTDA;1142,79;
5;569158745;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.454.897/0001-72;FCIA E LAB SANTA RITA DE CAS;989,53;
5;569158746;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;20.615.923/0001-65;J G DAMASCENO JUNIOR ME;2398,08;
5;569158747;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;29.100.239/0001-15;FARMACIAS RC FARMA POPULAR LTDA;884,61;
5;569158748;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;26.456.995/0001-93;FARMACIA E DROGARIA VARGEMFARMA LTDA;884,61;
5;569158749;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;45.416.600/0001-73;VARGEMFARMA DROGARIA LTDA;985,56;
5;569158750;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;26.678.528/0001-08;VALDIVINO ALVES DE BRITO EIRELI;1219,11;
5;569158751;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;04.574.777/0001-10;G M FRANCO DROGARIA;1312,45;
5;569158752;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;50.566.087/0001-37;T DE O CHAVES;428,99;
5;569158753;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;04.242.702/0001-32;SEBASTIANA MOTA AGUIAR;1129,46;
5;569158754;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;51.059.247/0001-14;W R DOS S MARTINS LTDA;1792,92;
5;569158755;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.397.055/0001-29;C L B COMERCIO LTDA;1272,23;
5;569158756;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;08.311.661/0001-40;ANTONIO L GONCALVES;773,59;
5;569158757;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.058.877/0001-10;A. V. UCHOA DA SILVA;532,45;
5;569158758;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.166.958/0001-31;S VLADEMY B PINHEIRO;879,96;
5;569158761;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;39.429.757/0001-30;U R LOBAO FARMACIA;691,16;
5;569158762;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;52.321.377/0001-46;L COSTA O LTDA;712,82;
5;569158763;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.507.356/0001-03;FARMACIA & MEDICAMENTOS SANTOS LTDA;4305,11;
5;569158764;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;11.052.842/0002-94;FCIA SOCORRAO LTDA-FILIAL;4172,83;
5;569158765;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.113.361/0001-20;F P ALMEIDA FARMACIA;1645,78;
5;569158766;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.088.423/0001-94;SOARES DROGARIA LTDA ME;3271,97;
5;569158767;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.851.255/0002-04;A WELITON P BRANDAO ME;6802,03;
5;569158768;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;15.096.975/0001-32;DROGARIA EROFARMA LTDA;470,11;
5;569158769;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.091.404/0001-14;C A SILVA DE JESUS LTDA;2806,59;
5;569158770;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;11.399.489/0001-32;BENEDITA P DA SILVA;921,25;
5;569158771;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;19.917.419/0001-30;C R CRUZ DA SILVA;1103,95;
5;569158772;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.065.889/0001-37;K F LOPES;617,91;
5;569158773;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;31.487.551/0001-55;L COELHO DE SOUZA COMERCIO;719,64;
5;569158774;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.671.466/0002-89;DIOGO A CARVALHAL;1410,29;
5;569158775;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.671.466/0002-89;DIOGO A CARVALHAL;993,96;
5;569158776;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.520.322/0001-00;M O DA SILVA DE CARVALHO;1810,37;
5;569158777;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;05.170.176/0001-05;W O SANTOS JUNIOR-ME;1019,95;
5;569158778;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.154.032/0001-90;FARMACIA BOUCINHAS LTDA;1591,3;
5;569158779;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.154.032/0001-90;FARMACIA BOUCINHAS LTDA;387,69;
5;569158780;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;51.057.486/0001-35;S C S MARTINS;533,62;
5;569158781;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;05.932.458/0001-00;A M DOS REIS E CIA LTDA;1667,57;
5;569158782;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.201.647/0001-09;ANA C RESENDE VELOZO;712,49;
5;569158783;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;21.150.476/0001-89;RIVERNILSON MATOS DA COSTA;864,74;
5;569158784;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;40.668.149/0001-68;C.SANTOS DE CARVALHO ;1379,7;
5;569158785;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.711.989/0001-09;BOX FARMA LTDA;417,95;
5;569158786;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.030.631/0001-89;J G CAMPELO DROGARIA;2948,02;
5;569158787;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;14.316.131/0001-97;T T M OLIVEIRA ME;1451,92;
5;569158788;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;03.917.977/0001-66;FARMACIA ROSAFARMA LTDA ;695,24;
5;569158789;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;40.709.876/0001-26;GRUPO FARMA CIA PAULO RAMOS LTDA;1151,78;
5;569158790;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.938.719/0002-08;DROGARIAS BOM LUGAR LTDA;891,16;
5;569158791;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.363.210/0001-54;GARRETO MEDICAMENTOS LTDA;1106,74;
5;569158793;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.769.919/0002-35;FARMACIA HIPER POPULAR GRAJAU LTDA;3119,61;
5;569158794;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;43.574.595/0001-00;J V GOMES;2539,0;
5;569158795;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;29.542.064/0001-04;J S MATTOS COSTA;1309,49;
5;569158796;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;25.019.714/0003-34;ILHA BELA PRODUTOS FARMACEUTICOS LTDA;3422,06;
5;569158797;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;24.707.454/0003-27;A C E FLORENTINO DE LIMA EIRELI ;2690,57;
5;569158798;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;03.035.160/0001-64;JANETE A OLIVEIRA ME;3396,9;
5;569158799;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.135.131/0002-16;HVX EMPREENDIMENTOS LTDA;1581,09;
5;569158800;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.001.141/0001-03;M SOARES DAMASCENO;693,49;
5;569158801;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;04.443.633/0001-25;M JOSE COSTA ME;1105,83;
5;569158802;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.052.243/0001-50;NOVA FARMA MENOR PRECO LTDA - ME;2463,34;
5;569158803;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.671.466/0004-40;DIOGO A CARVALHAL ME;555,47;
5;569158804;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.077.160/0001-18;F LIMA CAVALCANTE E CIA LTDA;3354,49;
5;569158805;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;14.373.911/0001-79;M A R MENDES;867,6;
5;569158807;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.957.911/0002-79;G DA C GRANJEIRO;1033,15;
5;569158808;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;24.302.049/0001-67;WILZA SOARES DA C SOUSA COMERCIO LTDA;2383,86;
5;569158809;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;24.994.391/0001-75;V M L V XAVIER COMERCIO;2679,28;
5;569158810;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;01.394.467/0001-26;DROGARIA VINHAIS LTDA;1059,72;
5;569158811;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;34.621.925/0001-71;J C SILVA;548,38;
5;569158812;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;47.128.063/0002-72;L B DE O SILVA PRODUTOS FARMACEUTICOS LTDA;2751,87;
5;569158813;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.520.537/0001-67;J R L SOARES LTDA;2210,81;
5;569158814;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;09.168.438/0001-58;F DAS CHAGAS DO VAL;668,89;
5;569158815;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;27.790.624/0001-06;F DAS CHAGAS SOUSA FORTES DE MELO;759,73;
5;569158816;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37528082000151;EMPREENDIMENTOS FARMACEUTICOS LANE LTDA;1052,79;
5;569158818;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;45.388.185/0001-91;DROGARIA FARMA POPULAR LTDA;738,94;
5;569158819;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;47.809.791/0001-69;M M SILVA PAZ;475,84;
5;569158820;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;05.646.619/0001-91;EDILENE DIAS DE OLIVEIRA;470,59;
5;569158821;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.178.645/0001-78;R MELO DA COSTA;1567,03;
5;569158822;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.588.941/0001-07;DROGARIA UERTER LTDA;1435,51;
5;569158823;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;69.393.833/0001-66;CARDOSO E CARDOSO LIMA COMERCIO LTDA;560,66;
5;569158824;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;45.012.490/0001-84;DROGARIA UNIVERSAL LTDA;1470,45;
5;569158825;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;40.570.669/0001-33;FERREIRA CIRQUEIRA & SILVA FARMACIA LTDA;409,26;
5;569158826;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;32.737.308/0001-00;CIRQUEIRA SILVA & FERREIRA FARMACIA LTDA;414,76;
5;569158827;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;46.224.452/0001-58;A L COUTINHO;635,89;
5;569158828;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.135.131/0002-16;HVX EMPREENDIMENTOS LTDA;632,05;
5;569158829;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.135.131/0001-35;HVX EMPREENDIMENTOS LTDA;712,4;
5;569158830;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;40.145.670/0001-10;JAIRON PEREIRA DE SOUZA;3833,19;
5;569158831;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.016.973/0001-84;T A N O FCIA E LABORATORIO L;914,89;
5;569158832;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.135.131/0002-16;HVX EMPREENDIMENTOS LTDA;251,85;
5;569158833;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;09.476.928/0001-11;M G DE C RODRIGUES;996,61;
5;569158834;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.135.131/0001-35;HVX EMPREENDIMENTOS LTDA;587,66;
5;569158835;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;63.437.404/0001-67;F T SOUSA FARMACIA;1384,53;
5;569158836;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;22.627.284/0001-83;MIRIAN RODRIGUES DOS SANTOS GALDINO SOARES;1471,77;
5;569158837;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.977.612/0001-49;VIVIANE C CARDOSO;373,39;
5;569158838;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;14.676.880/0001-25;M DAS GRACAS GONCALVES JADAO;650,14;
5;569158839;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;13.188.419/0001-60;M A DA SILVA COELHO ME;1117,65;
5;569158840;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;27.141.165/0001-30;RD FARMACIA LTDA;1159,87;
5;569158841;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.453.681/0001-79;M DO E S DE SOUSA FIGUEIREDO;945,37;
5;569158842;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;44.703.097/0001-74;M C F FREITAS CRUZ LTDA;506,87;
5;569158843;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;10.786.096/0001-19;J BARRETO E CIA LTDA;537,17;
5;569158845;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;37.329.538/0001-54;FARMACIA E DROGARIA FARMALED LTDA;658,17;
5;569158846;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.512.649/0001-70;N DA C SAMPAIO;1065,0;
5;569158847;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;57.164.468/0001-39;W R R SALAZAR LTDA;1029,59;
5;569158851;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;29.978.104/0001-57;BARROS E PROTAZIO LTDA;1712,34;
5;569158852;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;31.782.727/0001-00;M UCHOA DA SILVA;1240,07;
5;569158853;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;63.449.698/0001-47;P M MENDES-ME;1342,26;
5;569158854;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;00.146.786/0001-50;C BARROS FERRAZ ;1029,73;
5;569158855;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.463.012/0001-39;J & J DROGARIA LTDA;2406,41;
5;569158856;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;10.713.908/0001-04;P S LIMA FERNANDES ME;2023,51;
5;569158857;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;31.933.889/0001-93;D J DA SILVA & CIA LTDA;743,76;
5;569158858;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;15.531.894/0002-02;R NONATO DE OLIVEIRA FARMACIA;1714,3;
5;569158859;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;12.111.555/0001-90;MAURICIO M DE OLIVEIRA  ME;3309,71;
5;569158860;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;34.326.464/0001-04;J P GRANGEIRO;1879,42;
5;569158861;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;57.553.614/0001-18;MUNIZ FARMA LTDA;404,71;
5;569158862;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;47.530.459/0001-60;FARMACIA J BONFIM LTDA;929,98;
5;569158863;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;24.786.703/0001-55;M OLIVEIRA SILVA ARAUJO E CIA LTDA EPP;4012,9;
5;569158864;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;52.964.155/0001-41;G A SOARES COMERCIO;1149,63;
5;569158866;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;50.030.284/0001-37;FBD  FARMACIA POPULAR ITAPECURU LTDA;2008,07;
5;569158867;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;45.012.490/0001-84;DROGARIA UNIVERSAL LTDA;576,2;
5;569158868;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.116.369/0001-40;WELLYTON S DOS SANTOS;2996,78;
5;569158869;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.116.369/0001-40;WELLYTON S DOS SANTOS;2075,81;
5;569158870;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;31.487.551/0001-55;L COELHO DE SOUZA COMERCIO;811,1;
5;569158871;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;10.783.176/0001-10;TALYTA FARMA MEDICAMENTOS LT;1391,15;
5;569158872;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;04.780.600/0001-70;R. S. TAVEIRA DROGARIA EIRELI;730,61;
5;569158873;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;21.863.891/0006-94;F AFONSO NETO & CIA LTDA;382,86;
5;569158874;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;08.263.481/0001-30;F FLAVIANNE F DIAS ME;410,94;
5;569158875;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;32.721.377/0001-26;T C B F CARNEIRO;715,75;
5;569158876;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;02.722.730/0001-21;EDINALVA FERREIRA DIAS ME;381,65;
5;569158877;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;00.068.079/0001-92;IONALDO CARDOSO SANTOS ME;843,63;
5;569158878;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;35.308.370/0001-75;ALANILTON DO CARMO PINTO PEREIRA FARMACIA;2454,94;
5;569158879;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.162.610/0001-78;M S EVANGELISTA SALES & CIA;1098,24;
5;569158880;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;48.440.035/0001-78;G CARVALHO DA SILVA LTDA;632,72;
5;569158883;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;30.201.513/0001-21;JACKSON SANTOS DE OLIVEIRA;553,81;
5;569158884;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;33.938.719/0001-27;DROGARIAS BOM LUGAR LTDA;484,63;
5;569158885;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;53.939.469/0001-57;S DA S GONCALVES;992,44;6,67
5;569158886;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;17.067.595/0001-03;A R SILVA MATOS ME;587,81;
5;569158887;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;18.531.667/0001-86;JOSE CALIXTO VIEIRA DA SILVA;977,06;
5;569158888;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;36.334.315/0001-12;RAYANNE A MARTINS COMERCIO;2247,69;
5;569158889;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;07.365.752/0001-03;JORGE LUIS PINHEIRO DE MOURA;924,96;
5;569158890;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;36.381.429/0001-13;ELISVELTON S DE MELO;3490,0;
5;569158891;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;06.139.406/0001-36;ROSA MOREIRA LIMA-ME;369,99;
5;569158896;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;32.102.540/0001-72;NEUZAFARMA PRODUTOS FARMACEUTICOS LTDA;1338,9;
5;569158897;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.178.548/0001-45;NEUZAFARMA COMERCIO DE FARMACIA LTDA;902,0;
5;569158898;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;32.022.229/0001-13;M B PRODUTOS FARMACEUTICOS EIRELI;429,26;
5;569158899;73856593000166;PRATI DONADUZZI & CIA LTDA - PR;28.961.612/0001-60;J M FCIA LTDA ME;778,82;
